epoch,batch,data_time,fwd_time,bwd_time,total_time,cls_loss,reg_loss,total_loss
0,51,23.510859,0.756390,0.140446,0.909223,8.390039,10.320308,18.710346
0,52,8.622740,0.745973,0.141493,0.901894,8.526024,9.476040,18.002064
0,53,26.669205,0.752575,0.140911,0.905043,9.110390,10.525854,19.636246
0,54,17.041825,0.774171,0.117409,0.903191,8.615948,9.345156,17.961105
0,55,12.189942,0.730980,0.136692,0.878938,7.604610,9.180513,16.785124
0,56,7.493103,0.689102,0.138600,0.838871,7.982203,9.399858,17.382061
0,57,17.724664,0.726341,0.139591,0.878072,8.981895,9.391253,18.373150
0,58,4.852824,0.589069,0.133981,0.734334,7.490476,8.933134,16.423611
0,59,2.785163,0.561779,0.129726,0.702641,8.931417,9.443556,18.374973
0,60,5.555017,0.676611,0.131765,0.819875,7.187833,9.633101,16.820934
0,61,10.363135,0.759454,0.122681,0.893948,7.325208,9.157866,16.483072
0,62,17.002217,0.740849,0.127901,0.879996,7.550955,9.770431,17.321386
0,63,18.346928,0.807611,0.155476,0.974755,7.539297,9.914273,17.453569
0,64,16.457438,0.704934,0.128394,0.844621,7.337021,9.606517,16.943539
0,65,7.865458,0.680832,0.130524,0.822580,7.517915,10.112835,17.630749
0,66,13.302875,0.689814,0.152078,0.853781,7.103117,9.529119,16.632235
0,67,10.713791,0.765770,0.134369,0.911438,6.435601,8.621129,15.056729
0,68,18.433613,0.786784,0.138305,0.936640,7.876064,9.989965,17.866030
0,69,8.647873,0.753194,0.145160,0.909649,7.171873,9.525794,16.697666
0,70,16.921928,0.683681,0.129936,0.824835,8.445024,9.851633,18.296658
0,71,20.225825,0.721668,0.137848,0.871097,7.426097,8.914096,16.340193
0,72,15.966317,0.708376,0.134333,0.854722,7.485641,10.360271,17.845911
0,73,5.866818,0.642920,0.139682,0.793716,7.218931,9.481388,16.700319
1,0,16.474156,2.134113,0.129987,2.275746,7.303652,8.838019,16.141672
1,1,8.223552,0.580002,0.130512,0.722080,7.106536,9.503457,16.609993
1,2,15.460902,0.690034,0.142222,0.844684,7.263619,9.302482,16.566099
1,3,5.456722,0.670116,0.126444,0.810687,6.631416,9.087569,15.718984
1,4,1.800200,0.547949,0.126765,0.689318,7.281788,8.883823,16.165611
1,5,11.219457,0.585826,0.122990,0.720128,6.334565,8.855050,15.189614
1,6,27.301962,0.608873,0.132646,0.753927,6.535685,9.581099,16.116783
1,7,28.509420,0.685564,0.135739,0.833893,7.464034,9.578136,17.042171
1,8,4.775031,0.542500,0.126654,0.680330,6.888020,9.032579,15.920599
1,9,13.582582,0.566933,0.093174,0.670891,6.312423,9.634346,15.946769
1,10,1.229311,0.481679,0.097865,0.590187,12.956339,9.161306,22.117645
1,11,6.310059,0.521024,0.101010,0.632787,6.095190,8.828640,14.923830
1,12,1.922317,0.487375,0.107836,0.606064,7.848289,10.423063,18.271351
1,13,19.468398,0.684913,0.138531,0.835714,8.021858,9.428062,17.449921
1,14,9.553308,0.567022,0.125511,0.703856,8.211609,9.989248,18.200855
1,15,27.509954,0.636823,0.138621,0.788313,8.899211,9.294186,18.193398
1,16,9.742084,0.557593,0.128232,0.697150,8.406578,9.443901,17.850479
1,17,14.916719,0.690587,0.128984,0.830805,8.298030,9.419782,17.717812
1,18,4.003689,0.576019,0.130739,0.718125,8.407948,9.341948,17.749897
1,19,7.655411,0.640352,0.132585,0.784496,9.428474,9.733276,19.161751
1,20,22.497396,0.636632,0.138542,0.787479,8.907291,10.193742,19.101034
1,21,13.419285,0.599550,0.134881,0.748326,8.085186,9.618196,17.703381
1,22,3.013851,0.599214,0.128416,0.739181,7.678820,9.274622,16.953442
1,23,12.183659,0.645749,0.105934,0.765774,8.915667,10.056684,18.972351
1,24,7.686225,0.664955,0.146635,0.823515,8.217864,9.933748,18.151613
1,25,24.465807,0.624660,0.127705,0.764137,7.296660,9.431148,16.727808
1,26,20.772547,0.618305,0.139742,0.770044,8.067071,8.967496,17.034565
1,27,28.709291,0.710046,0.136741,0.859367,7.821617,9.221670,17.043289
1,28,3.789745,0.539398,0.131732,0.682830,6.762520,9.368797,16.131317
1,29,12.490247,0.593136,0.129937,0.734383,8.108273,9.212696,17.320967
1,30,18.076009,0.647768,0.133180,0.793315,7.829616,9.328436,17.158052
1,31,9.374690,0.573305,0.130539,0.715161,7.251683,9.238428,16.490110
1,32,3.701576,0.551448,0.129283,0.691989,7.260655,9.033081,16.293736
1,33,31.248170,0.656004,0.145591,0.814336,7.057737,9.412456,16.470194
1,34,20.942434,0.672153,0.131960,0.815876,6.826091,9.295314,16.121405
1,35,12.863659,0.673831,0.143508,0.829607,6.276242,8.754903,15.031144
1,36,10.531149,0.614022,0.132280,0.757890,6.536797,8.913120,15.449918
1,37,17.188348,0.581681,0.135397,0.728711,7.890183,9.227407,17.117590
1,38,10.415865,0.578483,0.133505,0.724215,6.409981,9.225221,15.635202
1,39,14.407499,0.601759,0.134355,0.747658,6.600996,9.186513,15.787509
1,40,7.409051,0.577528,0.142034,0.731215,6.256612,9.669474,15.926086
1,41,18.006474,0.641056,0.104634,0.757322,6.315015,9.003221,15.318235
1,42,6.401033,0.548370,0.107306,0.666665,7.245062,9.528652,16.773714
1,43,29.216285,0.644063,0.137120,0.793743,8.354606,9.060162,17.414766
1,44,9.980435,0.584512,0.134007,0.730447,7.992304,9.606873,17.599174
1,45,20.164292,0.782934,0.134964,0.929699,7.211344,10.149506,17.360849
1,46,10.157535,0.637414,0.110003,0.758995,6.393985,9.047395,15.441379
1,47,18.165562,0.680458,0.139385,0.831577,5.843332,9.137096,14.980429
1,48,11.896160,0.586112,0.132951,0.730839,5.847423,8.862746,14.710170
1,49,28.163194,0.676127,0.129651,0.817312,6.900744,9.202748,16.103493
1,50,10.071580,0.695584,0.138748,0.846227,6.012932,8.787585,14.800516
1,51,14.895730,0.571951,0.140220,0.724583,6.134219,8.815393,14.949611
1,52,10.990301,0.599618,0.135693,0.746886,6.363851,8.716830,15.080681
1,53,13.146442,0.661554,0.132452,0.805826,8.169509,10.380457,18.549967
1,54,15.235277,0.626254,0.157940,0.797046,5.919061,8.789582,14.708642
1,55,26.244583,0.662660,0.109019,0.782831,7.950604,9.934353,17.884960
1,56,7.519906,0.671580,0.111658,0.794229,6.222654,8.996119,15.218774
1,57,9.481675,0.614179,0.148215,0.774322,6.778333,9.048381,15.826715
1,58,4.986134,0.567715,0.138376,0.717356,6.981835,9.566921,16.548758
1,59,3.796449,0.566197,0.138082,0.715630,7.920782,8.947081,16.867865
1,60,8.199312,0.554874,0.139144,0.705716,7.735019,9.675484,17.410503
1,61,30.027777,0.662128,0.140930,0.815446,7.508580,9.044690,16.553270
1,62,26.622704,0.658655,0.144746,0.815609,6.448136,9.915459,16.363594
1,63,2.192673,0.507189,0.137096,0.655780,8.661769,9.245811,17.907581
1,64,24.910833,0.648210,0.140699,0.801637,6.284768,9.966173,16.250942
1,65,19.038253,0.586253,0.122820,0.720572,7.534240,9.173443,16.707684
1,66,3.442431,0.517505,0.100791,0.629303,6.451743,8.718299,15.170041
1,67,2.699824,0.522758,0.120213,0.654344,8.221276,9.277233,17.498508
1,68,18.517403,0.685112,0.139978,0.837279,7.390067,9.934113,17.324179
1,69,20.983991,0.618871,0.133048,0.763528,7.866594,9.402632,17.269228
1,70,18.442657,0.666130,0.143176,0.822367,6.990605,8.927490,15.918097
1,71,8.034672,0.613402,0.101010,0.725285,6.450636,8.657186,15.107823
1,72,19.377123,0.641713,0.143793,0.797274,6.250803,9.200804,15.451607
1,73,21.078534,0.605432,0.136939,0.753838,6.462108,9.034449,15.496556
2,0,7.781738,0.511537,0.109708,0.631671,6.503160,8.524917,15.028075
2,1,3.576385,0.522554,0.114097,0.648246,6.164824,8.557988,14.722811
2,2,14.334047,0.545686,0.136049,0.692938,7.325622,8.609507,15.935129
2,3,14.882068,0.565165,0.139081,0.715711,7.165106,9.386637,16.551743
2,4,22.249453,0.633128,0.138765,0.783826,6.092002,8.977154,15.069154
2,5,7.596190,0.580991,0.141339,0.733528,5.838339,8.574977,14.413316
2,6,13.282424,0.617280,0.136690,0.767667,5.973781,8.740320,14.714101
2,7,18.296936,0.615858,0.136038,0.763823,6.425898,9.214287,15.640185
2,8,2.267832,0.512730,0.132972,0.656798,5.645444,8.287594,13.933039
2,9,8.394893,0.548692,0.135244,0.695050,5.816682,8.864365,14.681047
2,10,7.135597,0.580688,0.129013,0.720824,5.456569,8.929634,14.386203
2,11,5.833280,0.609427,0.159733,0.781742,7.913094,9.299397,17.212492
2,12,18.106989,0.561089,0.100534,0.672223,6.875226,9.202210,16.077436
2,13,26.872031,0.646047,0.145494,0.803835,5.773600,9.195251,14.968850
2,14,4.735858,0.543179,0.133736,0.688163,5.400492,8.213490,13.613983
2,15,4.058046,0.542261,0.139381,0.693229,6.185592,7.534192,13.719785
2,16,17.014683,0.621642,0.140085,0.773276,6.621991,9.373405,15.995399
2,17,29.918535,0.618165,0.140967,0.771087,8.030425,9.023641,17.054066
2,18,10.611676,0.578156,0.143586,0.733972,5.597540,9.123334,14.720874
2,19,14.715616,0.571429,0.131207,0.713819,5.504357,8.420249,13.924606
2,20,8.044958,0.571264,0.135218,0.717989,5.880050,8.743860,14.623909
2,21,16.589925,0.567816,0.125556,0.705601,5.915275,8.686081,14.601356
2,22,10.285651,0.573884,0.137019,0.722203,6.370698,8.691696,15.062396
2,23,13.499408,0.608809,0.142370,0.762436,6.551040,9.711049,16.262089
2,24,16.666646,0.632876,0.140629,0.786325,5.701014,9.296757,14.997770
2,25,9.522471,0.591976,0.138312,0.741606,5.489881,8.283889,13.773769
2,26,13.610456,0.517126,0.133022,0.661318,7.696376,8.062732,15.759108
2,27,9.559971,0.556269,0.123396,0.690755,7.196292,9.124065,16.320358
2,28,13.164887,0.666381,0.136839,0.814553,5.719102,8.935874,14.654976
2,29,8.964146,0.579530,0.137369,0.728097,5.713140,8.224007,13.937147
2,30,2.578699,0.577734,0.146577,0.738174,7.973794,9.311644,17.285437
2,31,11.980953,0.554951,0.135932,0.702472,6.727562,8.106849,14.834410
2,32,4.976855,0.559204,0.143207,0.715544,6.249199,9.358238,15.607437
2,33,17.956695,0.567680,0.136341,0.715466,7.536878,7.888851,15.425728
2,34,19.064171,0.612159,0.143692,0.768349,7.189714,9.178476,16.368191
2,35,6.266385,0.580481,0.137508,0.729310,6.311291,9.072405,15.383697
2,36,13.593568,0.593933,0.135214,0.740315,6.738721,9.627065,16.365788
2,37,19.344070,0.607487,0.144316,0.764275,6.180196,9.301326,15.481522
2,38,26.003136,0.684108,0.137337,0.833109,6.428609,8.994521,15.423130
2,39,15.248944,0.585555,0.137579,0.738269,5.592873,8.730012,14.322884
2,40,14.584422,0.607263,0.138825,0.757397,6.488564,10.057350,16.545914
2,41,3.351440,0.535868,0.134174,0.683937,5.602838,7.602345,13.205183
2,42,5.875433,0.564785,0.155262,0.731798,6.014014,8.715040,14.729053
2,43,6.750558,0.567559,0.140807,0.722577,5.621672,7.992491,13.614161
2,44,25.276330,0.613065,0.174091,0.801764,5.921378,9.328060,15.249438
2,45,15.184739,0.610562,0.138925,0.761006,6.879263,9.160026,16.039289
2,46,20.688456,0.616208,0.142648,0.770990,7.163652,9.382284,16.545937
2,47,21.471551,0.655897,0.144480,0.812824,8.005023,10.292136,18.297161
2,48,24.222017,0.634347,0.136678,0.782326,5.748235,9.274264,15.022499
2,49,22.701233,0.655452,0.144048,0.811674,5.496555,9.279398,14.775953
2,50,20.178151,0.678139,0.138891,0.828530,5.712543,9.171095,14.883636
2,51,17.094857,0.606993,0.144228,0.763377,6.589009,8.969479,15.558489
2,52,18.206414,0.594935,0.141459,0.747673,6.233186,9.341665,15.574852
2,53,4.510704,0.566162,0.137487,0.714801,5.773357,7.988764,13.762121
2,54,16.476006,0.585141,0.132186,0.729068,5.970294,8.948261,14.918556
2,55,6.772587,0.601764,0.138499,0.751529,5.424150,9.604176,15.028326
2,56,9.028388,0.576918,0.136106,0.724270,5.051881,8.199026,13.250909
2,57,6.874888,0.561580,0.138507,0.711426,8.057343,8.709388,16.766729
2,58,5.123197,0.622513,0.144439,0.781649,5.123243,7.913826,13.037067
2,59,30.402994,0.646664,0.138192,0.796561,6.565049,9.082328,15.647377
2,60,11.347792,0.564426,0.134497,0.710725,5.302804,8.515368,13.818174
2,61,27.660162,0.613986,0.137950,0.763683,6.366518,8.919137,15.285656
2,62,23.791254,0.628667,0.137777,0.778490,5.158954,9.087062,14.246017
2,63,24.038150,0.637213,0.144977,0.794671,5.850730,8.652193,14.502923
2,64,9.420558,0.591901,0.130705,0.735142,9.005679,9.204169,18.209846
2,65,16.886632,0.584260,0.134630,0.730502,5.405470,8.817917,14.223385
2,66,31.052843,0.608171,0.113266,0.733028,5.969087,8.922855,14.891941
2,67,12.338682,0.610030,0.137449,0.759078,5.276385,8.535232,13.811616
2,68,5.108479,0.574639,0.145273,0.732185,6.112142,8.465356,14.577497
2,69,10.016552,0.593085,0.137962,0.742463,7.024434,9.164501,16.188934
2,70,19.169434,0.626167,0.144219,0.782310,7.222527,9.048628,16.271152
2,71,1.259428,0.524981,0.136207,0.672484,8.549307,9.135908,17.685215
2,72,20.409944,0.614341,0.136568,0.763076,6.999366,9.991638,16.991005
2,73,27.082630,0.628669,0.145322,0.786424,6.460828,9.061600,15.522428
3,0,15.449059,0.590324,0.138781,0.740151,6.706246,9.316917,16.023165
3,1,9.525098,0.599086,0.130771,0.741448,6.000316,8.934935,14.935251
3,2,14.020222,0.608910,0.136213,0.758172,6.469324,8.999693,15.469016
3,3,15.091415,0.582579,0.143713,0.738959,6.608504,8.743344,15.351849
3,4,28.429837,0.635114,0.131426,0.778699,6.679560,9.135867,15.815426
3,5,12.570951,0.635639,0.136170,0.784026,6.507968,8.838217,15.346186
3,6,11.736638,0.581247,0.135139,0.727876,6.104371,8.786266,14.890638
3,7,19.457756,0.654985,0.135879,0.804772,5.856499,8.134564,13.991063
3,8,17.203795,0.586112,0.140658,0.739131,6.805501,8.185813,14.991314
3,9,6.400577,0.565513,0.136039,0.713092,6.679673,8.229987,14.909660
3,10,14.172779,0.554564,0.114636,0.680588,5.709425,8.119708,13.829133
3,11,4.313068,0.565640,0.152311,0.730831,6.328794,8.676755,15.005550
3,12,17.203704,0.626579,0.137775,0.777699,5.878550,8.344441,14.222991
3,13,22.050004,0.626618,0.145922,0.785205,6.219717,9.030931,15.250648
3,14,1.308455,0.517718,0.135585,0.664489,7.260588,8.856228,16.116816
3,15,3.809118,0.613580,0.130665,0.755422,4.895261,7.655679,12.550940
3,16,11.373734,0.629690,0.147374,0.788996,5.060921,8.722848,13.783768
3,17,9.693623,0.575331,0.141082,0.729150,6.519732,8.244911,14.764643
3,18,13.925170,0.611546,0.141742,0.765615,5.165945,9.005301,14.171247
3,19,15.593413,0.574582,0.136841,0.722837,8.393280,8.935439,17.328720
3,20,10.256729,0.570908,0.138814,0.721578,5.450787,8.105576,13.556361
3,21,11.890044,0.616340,0.149525,0.778202,5.557610,8.937537,14.495148
3,22,16.257570,0.586012,0.142698,0.740231,6.689281,8.236893,14.926173
3,23,25.130217,0.654005,0.148288,0.814920,5.670263,8.802507,14.472770
3,24,8.434629,0.565314,0.138178,0.714774,5.663785,7.896684,13.560470
3,25,14.786956,0.628701,0.132802,0.773361,5.307331,8.286164,13.593495
3,26,5.149188,0.564101,0.139099,0.715689,5.643255,8.963747,14.607003
3,27,25.854633,0.633172,0.137306,0.782068,6.206503,8.829201,15.035704
3,28,5.775368,0.556894,0.141926,0.710587,5.716040,8.725021,14.441062
3,29,4.456000,0.542603,0.133628,0.687727,6.108116,7.800939,13.909056
3,30,23.420218,0.652166,0.133320,0.797046,6.627363,9.787500,16.414865
3,31,19.515805,0.610514,0.141293,0.764396,5.178792,8.073187,13.251977
3,32,17.303072,0.571635,0.136695,0.719801,5.299265,8.192059,13.491323
3,33,10.259188,0.576553,0.137581,0.726030,5.881919,8.380735,14.262654
3,34,21.743838,0.666135,0.147607,0.826611,6.549773,9.385613,15.935388
3,35,9.194496,0.586633,0.110134,0.707809,6.049409,7.980424,14.029835
3,36,9.006060,0.714793,0.136183,0.862898,4.580161,7.328288,11.908449
3,37,28.017329,0.655522,0.143785,0.811753,4.695941,9.075098,13.771040
3,38,9.670624,0.582234,0.139936,0.734075,6.649994,7.885543,14.535538
3,39,10.298152,0.591451,0.145931,0.749769,5.847313,8.044768,13.892081
3,40,7.918039,0.547184,0.120095,0.678407,4.706152,8.049783,12.755934
3,41,20.769319,0.588757,0.133645,0.734241,6.224923,8.971230,15.196153
3,42,13.485368,0.570973,0.143800,0.727077,6.457653,8.494322,14.951974
3,43,30.007996,0.634879,0.128032,0.774440,5.945861,8.335416,14.281276
3,44,20.333897,0.607555,0.134756,0.753877,4.933893,9.026954,13.960848
3,45,11.605083,0.600189,0.136284,0.748409,5.292861,8.602409,13.895271
3,46,22.417409,0.597309,0.148656,0.759418,7.683006,8.793518,16.476522
3,47,11.204947,0.584237,0.150934,0.746653,5.244245,8.180902,13.425147
3,48,15.639737,0.630664,0.140887,0.784158,6.231236,9.276707,15.507942
3,49,13.500712,0.563959,0.133811,0.709529,5.543543,8.025143,13.568686
3,50,5.606293,0.533189,0.137443,0.682113,5.245787,8.119809,13.365595
3,51,17.492476,0.596635,0.139625,0.749238,6.367470,8.425170,14.792640
3,52,16.793999,0.593932,0.126822,0.732344,5.854034,8.466191,14.320225
3,53,18.560351,0.664537,0.144789,0.821070,6.351554,8.895939,15.247493
3,54,15.104149,0.548710,0.135265,0.695536,5.857544,8.033638,13.891184
3,55,8.755046,0.623098,0.151797,0.786793,5.931850,8.106667,14.038516
3,56,13.138501,0.624087,0.132066,0.767658,5.730655,8.609243,14.339897
3,57,15.711607,0.588048,0.121010,0.720860,5.256469,8.749794,14.006261
3,58,0.791291,0.490539,0.113562,0.614840,9.953378,10.199933,20.153313
3,59,15.058313,0.588495,0.136890,0.737066,5.633065,9.546373,15.179438
3,60,27.293339,0.637997,0.138816,0.789447,5.756642,9.041303,14.797945
3,61,6.523230,0.567931,0.135234,0.714644,5.451663,7.847737,13.299400
3,62,18.375700,0.602510,0.113842,0.727641,5.983372,7.927558,13.910931
3,63,1.677550,0.509837,0.135056,0.655983,7.547924,9.693873,17.241796
3,64,11.767925,0.607826,0.145337,0.765549,5.777139,8.751388,14.528525
3,65,7.193044,0.579522,0.130677,0.721587,5.385664,7.702665,13.088330
3,66,27.751834,0.654768,0.142683,0.810250,5.139037,9.184057,14.323094
3,67,25.121130,0.610770,0.119614,0.741838,5.733030,9.019365,14.752395
3,68,13.497876,0.638820,0.138304,0.789382,6.535480,8.504831,15.040312
3,69,18.411360,0.604093,0.132823,0.748514,6.040353,8.547695,14.588048
3,70,20.946136,0.624442,0.139992,0.777013,5.941256,9.292515,15.233770
3,71,4.917060,0.551396,0.136711,0.699596,5.394704,7.732107,13.126811
3,72,20.269117,0.628304,0.139482,0.779727,6.511684,9.612139,16.123823
3,73,4.293647,0.550819,0.146957,0.710199,5.661187,8.330808,13.991996
4,0,3.566197,0.543280,0.143238,0.697770,5.610716,7.725719,13.336435
4,1,19.667332,0.644336,0.136464,0.792746,4.951004,8.861868,13.812872
4,2,6.285322,0.583314,0.138765,0.733970,5.266064,6.888261,12.154324
4,3,11.343379,0.566130,0.116948,0.694125,6.488932,9.074467,15.563398
4,4,9.263216,0.585885,0.132431,0.729693,4.835507,8.546687,13.382194
4,5,27.008593,0.672955,0.146564,0.832106,5.978905,8.723018,14.701922
4,6,10.190953,0.599063,0.128560,0.738794,5.196687,8.440434,13.637120
4,7,5.425177,0.541432,0.108941,0.662478,4.575646,6.550415,11.126061
4,8,6.795887,0.565721,0.130663,0.707524,4.891812,8.257872,13.149683
4,9,4.927701,0.526951,0.092386,0.630111,4.684546,7.742007,12.426553
4,10,5.758466,0.521115,0.103084,0.635112,4.246426,7.452777,11.699203
4,11,31.391152,0.640774,0.146489,0.802207,6.538913,9.138374,15.677287
4,12,13.045645,0.586773,0.137274,0.735393,6.633353,8.902496,15.535850
4,13,12.539555,0.584939,0.137074,0.736170,5.732701,7.349398,13.082098
4,14,14.436071,0.552587,0.135946,0.700911,6.033726,7.485378,13.519105
4,15,4.484001,0.507191,0.097619,0.615690,6.477871,8.039541,14.517413
4,16,20.729433,0.592113,0.131339,0.735195,5.492123,7.983376,13.475499
4,17,14.683416,0.618994,0.140830,0.772066,5.838487,8.327007,14.165494
4,18,2.325828,0.528780,0.134859,0.675039,5.562174,8.344043,13.906216
4,19,33.358681,0.677525,0.141338,0.831788,5.997270,8.378487,14.375756
4,20,11.262145,0.559539,0.114398,0.686140,5.919223,9.119231,15.038454
4,21,17.963713,0.610717,0.147800,0.771199,5.758630,9.062043,14.820673
4,22,3.796580,0.561575,0.145797,0.719841,4.815122,7.515373,12.330496
4,23,24.265985,0.617648,0.130811,0.760770,5.358725,8.886838,14.245564
4,24,18.572863,0.643958,0.138664,0.795150,5.918265,8.755251,14.673515
4,25,16.133576,0.555019,0.117542,0.684913,5.323535,8.299421,13.622958
4,26,10.736793,0.588466,0.131826,0.732859,7.226380,8.696375,15.922756
4,27,17.207050,0.598874,0.132483,0.743029,5.254031,8.387355,13.641386
4,28,16.954674,0.617143,0.139003,0.773448,8.080452,10.366995,18.447447
4,29,7.229966,0.578907,0.138246,0.729053,5.429865,7.997924,13.427788
4,30,13.751824,0.567280,0.144092,0.723616,5.693923,8.559651,14.253574
4,31,1.531165,0.505466,0.132715,0.649434,5.983330,7.939963,13.923293
4,32,17.891195,0.582771,0.105001,0.699097,6.229486,8.343734,14.573221
4,33,13.835689,0.583589,0.138542,0.736424,5.025405,7.707413,12.732818
4,34,11.974968,0.574821,0.134275,0.720481,5.091999,8.162086,13.254085
4,35,14.225303,0.615200,0.136898,0.764699,4.636745,8.185444,12.822189
4,36,3.773876,0.579156,0.156478,0.750050,5.183953,6.981701,12.165653
4,37,15.920265,0.603432,0.131170,0.745902,5.620648,8.373181,13.993830
4,38,11.618013,0.606112,0.132533,0.750458,4.476035,8.025806,12.501842
4,39,10.658860,0.592031,0.141413,0.745766,5.791467,8.604724,14.396192
4,40,15.750021,0.609095,0.143515,0.764060,4.986594,8.564256,13.550850
4,41,13.914215,0.610769,0.133827,0.759765,5.905477,8.863770,14.769245
4,42,17.276756,0.591099,0.138081,0.741542,4.884995,7.954640,12.839635
4,43,21.009384,0.631236,0.124667,0.767469,6.235298,8.724073,14.959373
4,44,13.684973,0.611864,0.143725,0.767904,4.847107,8.539410,13.386517
4,45,24.044807,0.664720,0.147201,0.824316,5.507276,8.314455,13.821732
4,46,21.277347,0.646926,0.137488,0.796725,4.372045,8.315797,12.687841
4,47,12.086748,0.568088,0.096235,0.675097,4.445215,8.408066,12.853280
4,48,21.643428,0.627287,0.139947,0.780223,5.817942,7.321008,13.138950
4,49,14.469500,0.558629,0.134234,0.704379,6.906851,7.940204,14.847056
4,50,5.832030,0.554785,0.138820,0.705572,5.780046,7.717511,13.497557
4,51,18.197096,0.629467,0.144628,0.786439,5.632140,8.581110,14.213249
4,52,14.500765,0.539974,0.106800,0.657783,4.728642,7.473177,12.201819
4,53,20.186613,0.627984,0.149393,0.789772,5.622695,7.665966,13.288660
4,54,16.558721,0.605589,0.135532,0.752704,4.956131,8.235452,13.191584
4,55,24.356685,0.635633,0.136660,0.784833,5.891309,8.790435,14.681744
4,56,18.962498,0.643600,0.138140,0.793500,5.747987,8.360294,14.108283
4,57,12.118510,0.612758,0.143232,0.768484,4.124712,7.822561,11.947271
4,58,7.447941,0.564769,0.139877,0.716264,4.957688,8.475436,13.433125
4,59,2.337908,0.550581,0.148503,0.710880,5.383078,7.776793,13.159872
